Bank-leitzahl;Bezeichnung;PLZ;Ort;BIC
14051000;Sparkasse Mecklenburg-Nordwest;23948;Klütz;
14051000;Sparkasse Mecklenburg-Nordwest;19209;Lützow;
14051000;Sparkasse Mecklenburg-Nordwest;23992;Neukloster;
14051000;Sparkasse Mecklenburg-Nordwest;23923;Schönberg;
14051000;Sparkasse Mecklenburg-Nordwest;23923;Selmsdorf;
14051362;Sparkasse Parchim-Lübz;19370;Parchim;NOLADE21PCH
14051462;Sparkasse Schwerin -alt-;19053;Schwerin;NOLADE21SNS
14052000;Sparkasse Mecklenburg-Schwerin;19053;Schwerin;NOLADE21LWL
14052000;Sparkasse Mecklenburg-Schwerin;19251;Boizenburg;
14052000;Sparkasse Mecklenburg-Schwerin;19249;Lübtheen;
14052000;Sparkasse Mecklenburg-Schwerin;19260;Vellahn;
14052000;Sparkasse Mecklenburg-Schwerin;19241;Wittenburg;
14052000;Sparkasse Mecklenburg-Schwerin;19246;Zarrentin am Schaalsee;
14052000;Sparkasse Mecklenburg-Schwerin;19303;Dömitz;
14052000;Sparkasse Mecklenburg-Schwerin;19300;Grabow;
14052000;Sparkasse Mecklenburg-Schwerin;19294;Neu Kaliß;
14052000;Sparkasse Mecklenburg-Schwerin;19304;Neustadt-Glewe;
14052000;Sparkasse Mecklenburg-Schwerin;19294;Malliß;
14052000;Sparkasse Mecklenburg-Schwerin;19294;Eldena;
14052000;Sparkasse Mecklenburg-Schwerin;19282;Ludwigslust;
14052000;Sparkasse Mecklenburg-Schwerin;19288;Wöbbelin;
14052000;Sparkasse Mecklenburg-Schwerin;19075;Pampow;
14052000;Sparkasse Mecklenburg-Schwerin;19221;Hagenow;
14061308;Volks- und Raiffeisenbank;18273;Güstrow;GENODEF1GUE
14061308;Volks- und Raiffeisenbank;19386;Lübz;
14061308;Volks- und Raiffeisenbank;18246;Bützow;
14061308;Volks- und Raiffeisenbank;19399;Dobbertin;
14061308;Volks- und Raiffeisenbank;19399;Goldberg;
14061308;Volks- und Raiffeisenbank;18292;Krakow am See;
14061308;Volks- und Raiffeisenbank;18299;Laage;
14061308;Volks- und Raiffeisenbank;18279;Lalendorf;
14061308;Volks- und Raiffeisenbank;18258;Schwaan;
14061308;Volks- und Raiffeisenbank;19395;Plau am See;
14061308;Volks- und Raiffeisenbank;19412;Brüel;
14061308;Volks- und Raiffeisenbank;19406;Dabel;
14061308;Volks- und Raiffeisenbank;19406;Sternberg;
14061308;Volks- und Raiffeisenbank;19417;Warin;
14061308;Volks- und Raiffeisenbank (Gf P2);18273;Güstrow;
14061438;Raiffeisen-Volksbank -alt-;19205;Gadebusch;GENODEF1GDB
14080000;Commerzbank vormals Dresdner Bank;19006;Schwerin;DRESDEFF140
14080000;Commerzbank vormals Dresdner Bank;23966;Wismar;
14080000;Commerzbank vormals Dresdner Bank;19361;Parchim;
14080011;Commerzbank vormals Dresdner Bank Zw W;19006;Schwerin;DRESDEFFI27
14091464;VR-Bank;19053;Schwerin;GENODEF1SN1
14091464;VR-Bank;19281;Ludwigslust;
14091464;VR-Bank (Gf P2);19053;Schwerin;
14091464;VR-Bank Schwerin;19370;Parchim;
15000000;Bundesbank;17020;Neubrandenburg;MARKDEF1150
15040068;Commerzbank;17019;Neubrandenburg;COBADEFFXXX
15040068;Commerzbank;17461;Greifswald, Hansestadt;
15040068;Commerzbank;18401;Stralsund;
15040068;Commerzbank;18528;Bergen auf Rügen;
15040068;Commerzbank;17181;Waren (Müritz);
15040068;Commerzbank;17302;Pasewalk;
15050100;Müritz-Sparkasse;17181;Waren (Müritz);NOLADE21WRN
15050200;Sparkasse Neubrandenburg-Demmin;17041;Neubrandenburg;NOLADE21NBS
15050200;Sparkasse Neubrandenburg-Demmin;17153;Stavenhagen, Reuterstadt;
15050200;Sparkasse Neubrandenburg-Demmin;17154;Neukalen;
15050200;Sparkasse Neubrandenburg-Demmin;17139;Gielow;
15050200;Sparkasse Neubrandenburg-Demmin;17159;Dargun;
15050200;Sparkasse Neubrandenburg-Demmin;17139;Malchin;
15050200;Sparkasse Neubrandenburg-Demmin;17109;Demmin, Hansestadt;
15050200;Sparkasse Neubrandenburg-Demmin;17087;Altentreptow;
15050400;Sparkasse Uecker-Randow;17302;Pasewalk;NOLADE21PSW
15050400;Sparkasse Uecker-Randow;17335;Strasburg (Uckermark);
15050400;Sparkasse Uecker-Randow Gs;17358;Torgelow;
15050400;Sparkasse Uecker-Randow Gs;17367;Eggesin;
15050400;Sparkasse Uecker-Randow Gs;17379;Ferdinandshof;
15050400;Sparkasse Uecker-Randow Gs;17321;Löcknitz;
15050400;Sparkasse Uecker-Randow Gs;17328;Penkun;
15050400;Sparkasse Uecker-Randow Gs;17373;Ueckermünde;
15050500;Sparkasse Vorpommern;17462;Greifswald, Hansestadt;NOLADE21GRW
15050500;Sparkasse Vorpommern;18303;Ribnitz-Damgarten;
15050500;Sparkasse Vorpommern;18507;Grimmen;
15050500;Sparkasse Vorpommern;17431;Wolgast;
15050500;Sparkasse Vorpommern;17382;Anklam;
15050500;Sparkasse Vorpommern;17419;Seebad Ahlbeck;
15050500;Sparkasse Vorpommern;17424;Ostseebad Heringsdorf;
15050500;Sparkasse Vorpommern;17406;Usedom;
15050500;Sparkasse Vorpommern;17459;Koserow;
15050500;Sparkasse Vorpommern;17509;Lubmin;
15050500;Sparkasse Vorpommern;17454;Zinnowitz;
15050500;Sparkasse Vorpommern;17449;Karlshagen;
15050500;Sparkasse Vorpommern;17398;Ducherow;
15050500;Sparkasse Vorpommern;17506;Gützkow;
15050500;Sparkasse Vorpommern;18337;Marlow;
15050500;Sparkasse Vorpommern;18334;Bad Sülze;
15050500;Sparkasse Vorpommern;18347;Ostseebad Wustrow;
15050500;Sparkasse Vorpommern;18347;Dierhagen;
15050500;Sparkasse Vorpommern;18356;Barth;
15050500;Sparkasse Vorpommern;18374;Zingst;
15050500;Sparkasse Vorpommern;18375;Ostseebad Prerow;
15050500;Sparkasse Vorpommern;18375;Born a. Darß;
15050500;Sparkasse Vorpommern;18469;Velgast;
15050500;Sparkasse Vorpommern;18519;Sundhagen;
15050500;Sparkasse Vorpommern;18465;Tribsees;
15050500;Sparkasse Vorpommern;18461;Richtenberg;
15050500;Sparkasse Vorpommern;18461;Franzburg;
15050500;Sparkasse Vorpommern;18439;Stralsund;
15051732;Sparkasse Mecklenburg-Strelitz;17235;Neustrelitz;NOLADE21MST
15051732;Sparkasse Mecklenburg-Strelitz;17098;Friedland;
15051732;Sparkasse Mecklenburg-Strelitz;17094;Burg Stargard;
15051732;Sparkasse Mecklenburg-Strelitz;17348;Woldegk;
15051732;Sparkasse Mecklenburg-Strelitz Gs;17255;Wesenberg;
15051732;Sparkasse Mecklenburg-Strelitz Gs;17252;Mirow;
15051732;Sparkasse Mecklenburg-Strelitz Gs;17258;Feldberger Seenlandschaft;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17192;Waren (Müritz);GENODEF1WRN
15061618;Raiffeisenbank Mecklenburger Seenplatte;17207;Röbel/Müritz;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17219;Möllenhagen;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17213;Malchow;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17217;Penzlin;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17237;Blankensee;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17252;Mirow;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17213;Fünfseen;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17033;Neubrandenburg;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17235;Neustrelitz;
15061618;Raiffeisenbank Mecklenburger Seenplatte;17098;Friedland;
15061618;Raiffeisenbank Mecklenburger Seenplatte (Gf P2);17192;Waren (Müritz);
15061638;Volksbank Vorpommern;17489;Greifswald, Hansestadt;GENODEF1ANK
15061638;Volksbank Vorpommern;17373;Ueckermünde;
15061638;Volksbank Vorpommern;17389;Anklam;
15061638;Volksbank Vorpommern;17087;Altentreptow;
15061638;Volksbank Vorpommern;17398;Ducherow;
15061638;Volksbank Vorpommern;17358;Torgelow;
15061638;Volksbank Vorpommern;17509;Lubmin;
15061638;Volksbank Vorpommern;17091;Rosenow;
15061638;Volksbank Vorpommern;17495;Züssow;
15061638;Volksbank Vorpommern (Gf P2);17462;Greifswald, Hansestadt;
15061698;Raiffeisenbank Malchin -alt-;17131;Malchin;GENODEF1MAL
15061698;Raiffeisenbank Malchin (Gf P2);17131;Malchin;
15080000;Commerzbank vormals Dresdner Bank;17033;Neubrandenburg;DRESDEFF150
15080000;Commerzbank vormals Dresdner Bank;17463;Greifswald, Hansestadt;
15080000;Commerzbank vormals Dresdner Bank;18439;Stralsund;
15080000;Commerzbank vormals Dresdner Bank;17181;Waren (Müritz);
15080000;Commerzbank vormals Dresdner Bank;17302;Pasewalk;
15091674;Volksbank Demmin;17109;Demmin, Hansestadt;GENODEF1DM1
15091674;Volksbank Demmin (Gf P2);17109;Demmin, Hansestadt;
15091704;VR-Bank Uckermark-Randow;17291;Prenzlau;GENODEF1PZ1
15091704;VR-Bank Uckermark-Randow;17309;Pasewalk;
15091704;VR-Bank Uckermark-Randow;17268;Templin;
15091704;VR-Bank Uckermark-Randow;17279;Lychen;
15091704;VR-Bank Uckermark-Randow;16278;Angermünde;
15091704;VR-Bank Uckermark-Randow;17348;Woldegk;
15091704;VR-Bank Uckermark-Randow;17335;Strasburg (Uckermark);
15091704;VR-Bank Uckermark-Randow;17321;Löcknitz;
15091704;VR-Bank Uckermark-Randow;16307;Gartz (Oder);
15091704;VR-Bank Uckermark-Randow;16303;Schwedt/Oder;
15091704;VR-Bank Uckermark-Randow;17291;Gramzow;
15091704;VR-Bank Uckermark-Randow;16247;Joachimsthal;
15091704;VR-Bank Uckermark-Randow (Gf P2);17291;Prenzlau;
16010300;Investitionsbank des Landes Brandenburg;14473;Potsdam;ILBXDE8XXXX
16020086;UniCredit Bank - HypoVereinsbank;14467;Potsdam;HYVEDEMM470
16040000;Commerzbank;14402;Potsdam;COBADEFFXXX
16040000;Commerzbank;14732;Brandenburg an der Havel;
16040000;Commerzbank;15537;Erkner;
16040000;Commerzbank;16801;Neuruppin;
16040000;Commerzbank;19322;Wittenberge;
16040000;Commerzbank;14974;Ludwigsfelde;
16040000;Commerzbank;14943;Luckenwalde;
16040000;Commerzbank;17235;Neustrelitz;
16040000;Commerzbank;16515;Oranienburg;
16040000;Commerzbank;14513;Teltow;
16040000;Commerzbank;16761;Hennigsdorf;
16040000;Commerzbank;14612;Falkensee;
16040000;Commerzbank;14701;Rathenow;
16040000;Commerzbank;14801;Bad Belzig;
16040000;Commerzbank;16786;Zehdenick;
16040000;Commerzbank;14631;Nauen;
16040000;Commerzbank;15344;Strausberg;
16040000;Commerzbank;15711;Königs Wusterhausen;
16040000;Commerzbank;16278;Angermünde;
16050000;Mittelbrandenburgische Sparkasse in Potsdam;14459;Potsdam;WELADED1PMB
16050101;Sparkasse Prignitz;16921;Pritzwalk;WELADED1PRP
16050101;Sparkasse Prignitz;19336;Bad Wilsnack;
16050101;Sparkasse Prignitz;19339;Plattenburg;
16050101;Sparkasse Prignitz;19357;Karstädt;
16050101;Sparkasse Prignitz;16945;Meyenburg;
16050101;Sparkasse Prignitz;19348;Perleberg;
16050101;Sparkasse Prignitz;19322;Wittenberge;
16050101;Sparkasse Prignitz;19309;Lenzen (Elbe);
16050101;Sparkasse Prignitz;16949;Putlitz;
16050202;Sparkasse Ostprignitz-Ruppin;16816;Neuruppin;WELADED1OPR
16050202;Sparkasse Ostprignitz-Ruppin;16833;Fehrbellin;
16050202;Sparkasse Ostprignitz-Ruppin;16837;Flecken Zechlin;
16050202;Sparkasse Ostprignitz-Ruppin;16835;Lindow (Mark);
16050202;Sparkasse Ostprignitz-Ruppin;16845;Neustadt (Dosse);
16050202;Sparkasse Ostprignitz-Ruppin;16831;Rheinsberg;
16050202;Sparkasse Ostprignitz-Ruppin;16868;Wusterhausen;
16050202;Sparkasse Ostprignitz-Ruppin;16866;Kyritz;
16050202;Sparkasse Ostprignitz-Ruppin;16909;Wittstock/Dosse;
16050202;Sparkasse Ostprignitz-Ruppin;16845;Breddin;
16050500;LBS Ostdeutsche Landesbausparkasse;14463;Potsdam;LBSODEB1XXX
16060122;Volks- und Raiffeisenbank Prignitz;19341;Perleberg;GENODEF1PER
16060122;Volks- und Raiffeisenbank Prignitz;16901;Wittstock/Dosse;
16060122;Volks- und Raiffeisenbank Prignitz;16921;Pritzwalk;
16060122;Volks- und Raiffeisenbank Prignitz;16949;Putlitz;
16060122;Volks- und Raiffeisenbank Prignitz;19357;Karstädt;
16060122;Volks- und Raiffeisenbank Prignitz;19336;Bad Wilsnack;
16060122;Volks- und Raiffeisenbank Prignitz;19322;Wittenberge;
16060122;Volks- und Raiffeisenbank Prignitz (Gf P2);19341;Perleberg;
16061938;Raiffeisenbank Ostprignitz-Ruppin;16803;Neuruppin;GENODEF1NPP
16061938;Raiffeisenbank Ostprignitz-Ruppin;16866;Kyritz;
16061938;Raiffeisenbank Ostprignitz-Ruppin;16833;Fehrbellin;
16061938;Raiffeisenbank Ostprignitz-Ruppin;16868;Wusterhausen;
16061938;Raiffeisenbank Ostprignitz-Ruppin;16845;Neustadt (Dosse);
16061938;Raiffeisenbank Ostprignitz-Ruppin;16835;Lindow (Mark);
16061938;Raiffeisenbank Ostprignitz-Ruppin (Gf P2);16803;Neuruppin;
16062008;VR-Bank Fläming;14943;Luckenwalde;GENODEF1LUK
16062008;VR-Bank Fläming;14913;Jüterbog;
16062008;VR-Bank Fläming;15806;Zossen;
16062008;VR-Bank Fläming;14542;Werder (Havel);
16062008;VR-Bank Fläming;14806;Bad Belzig;
16062008;VR-Bank Fläming (Gf P2);14943;Luckenwalde;
16062073;Brandenburger Bank;14770;Brandenburg an der Havel;GENODEF1BRB
16062073;Brandenburger Bank;14778;Golzow;
16062073;Brandenburger Bank;14793;Ziesar;
16062073;Brandenburger Bank;14550;Groß Kreutz (Havel);
16062073;Brandenburger Bank (Gf P2);14770;Brandenburg an der Havel;
16080000;Commerzbank vormals Dresdner Bank;14467;Potsdam;DRESDEFF160
16080000;Commerzbank vormals Dresdner Bank;14733;Brandenburg an der Havel;
16080000;Commerzbank vormals Dresdner Bank;16225;Eberswalde;
16080000;Commerzbank vormals Dresdner Bank;16515;Oranienburg;
16080000;Commerzbank vormals Dresdner Bank;19322;Wittenberge;
16080000;Commerzbank vormals Dresdner Bank;16278;Angermünde;
16080000;Commerzbank vormals Dresdner Bank;14931;Luckenwalde;
16080000;Commerzbank vormals Dresdner Bank;14801;Bad Belzig;
16080000;Commerzbank vormals Dresdner Bank;16786;Zehdenick;
16080000;Commerzbank vormals Dresdner Bank;14631;Nauen;
16080000;Commerzbank vormals Dresdner Bank;15344;Strausberg;
16080000;Commerzbank vormals Dresdner Bank;15872;Eisenhüttenstadt;
16080000;Commerzbank vormals Dresdner Bank;29402;Salzwedel, Hansestadt;
16080000;Commerzbank vormals Dresdner Bank;14612;Falkensee;
16080000;Commerzbank vormals Dresdner Bank;16761;Hennigsdorf;
16080000;Commerzbank vormals Dresdner Bank;15711;Königs Wusterhausen;
16080000;Commerzbank vormals Dresdner Bank;14974;Ludwigsfelde;
16080000;Commerzbank vormals Dresdner Bank;14712;Rathenow;
16080000;Commerzbank vormals Dresdner Bank;39554;Stendal;
16091994;Volksbank Rathenow;14704;Rathenow;GENODEF1RN1
16091994;Volksbank Rathenow (Gf P2);14704;Rathenow;
17020086;UniCredit Bank - HypoVereinsbank;15230;Frankfurt (Oder);HYVEDEMM471
17040000;Commerzbank;15230;Frankfurt (Oder);COBADEFFXXX
17040000;Commerzbank;16225;Eberswalde;
17040000;Commerzbank;15890;Eisenhüttenstadt;
17040000;Commerzbank;16303;Schwedt/Oder;
17040000;Commerzbank;15501;Fürstenwalde/Spree;
17040000;Commerzbank;15745;Wildau;
17052000;Sparkasse Barnim;16204;Eberswalde;WELADED1GZE
17052000;Sparkasse Barnim;16311;Bernau bei Berlin;
17052302;Stadtsparkasse Schwedt;16303;Schwedt/Oder;WELADED1UMX
17054040;Sparkasse Märkisch-Oderland;15344;Strausberg;WELADED1MOL
17055050;Sparkasse Oder-Spree;15203;Frankfurt (Oder);WELADED1LOS
17055050;Sparkasse Oder-Spree;15848;Beeskow;
17055050;Sparkasse Oder-Spree;15517;Fürstenwalde/Spree;
17055050;Sparkasse Oder-Spree;15873;Eisenhüttenstadt;
17056060;Sparkasse Uckermark;17291;Prenzlau;WELADED1UMP
17056060;Sparkasse Uckermark;17268;Templin;
17056060;Sparkasse Uckermark;16278;Angermünde;
17056060;Sparkasse Uckermark Gs;17268;Gerswalde;
17056060;Sparkasse Uckermark Gs;17268;Boitzenburger Land;
17056060;Sparkasse Uckermark Gs;17279;Lychen;
17056060;Sparkasse Uckermark Gs;17291;Nordwestuckermark;
17056060;Sparkasse Uckermark Gs;17291;Gramzow;
17056060;Sparkasse Uckermark Gs;17326;Brüssow;
17056060;Sparkasse Uckermark Gs;16307;Gartz (Oder);
17062428;Raiffeisenbank-Volksbank Oder-Spree;15848;Beeskow;GENODEF1BKW
17062428;Raiffeisenbank-Volksbank Oder-Spree (Gf P2);15848;Beeskow;
17080000;Commerzbank vormals Dresdner Bank;15205;Frankfurt (Oder);DRESDEFF170
17080000;Commerzbank vormals Dresdner Bank;15502;Fürstenwalde/Spree;
17092404;VR Bank Fürstenwalde Seelow Wriezen;15501;Fürstenwalde/Spree;GENODEF1FW1
17092404;VR Bank Fürstenwalde Seelow Wriezen;16259;Bad Freienwalde (Oder);
17092404;VR Bank Fürstenwalde Seelow Wriezen;15306;Seelow;
17092404;VR Bank Fürstenwalde Seelow Wriezen;15537;Erkner;
17092404;VR Bank Fürstenwalde Seelow Wriezen;15324;Letschin;
17092404;VR Bank Fürstenwalde Seelow Wriezen;15374;Müncheberg;
17092404;VR Bank Fürstenwalde Seelow Wriezen;15528;Spreenhagen;
17092404;VR Bank Fürstenwalde Seelow Wriezen;16269;Wriezen;
17092404;VR Bank Fürstenwalde Seelow Wriezen (Gf P2);15501;Fürstenwalde/Spree;
18020086;UniCredit Bank - HypoVereinsbank;3046;Cottbus;HYVEDEMM472
18040000;Commerzbank;3003;Cottbus;COBADEFFXXX
18040000;Commerzbank;3161;Guben;
18040000;Commerzbank;1968;Senftenberg;
18040000;Commerzbank;3130;Spremberg;
18040000;Commerzbank;15901;Lübben (Spreewald);
18040000;Commerzbank;4912;Herzberg;
18040000;Commerzbank;4921;Bad Liebenwerda;
18040000;Commerzbank;3149;Forst (Lausitz);
18040000;Commerzbank;15926;Luckau;
18050000;Sparkasse Spree-Neiße;3006;Cottbus;WELADED1CBN
18050000;Sparkasse Spree-Neiße;3172;Guben;
18050000;Sparkasse Spree-Neiße;3130;Spremberg;
18050000;Sparkasse Spree-Neiße;3149;Forst (Lausitz);
18051000;Sparkasse Elbe-Elster;3231;Finsterwalde;WELADED1EES
18055000;Sparkasse Niederlausitz;1957;Senftenberg;WELADED1OSL
18055000;Sparkasse Niederlausitz;3205;Calau;
18055000;Sparkasse Niederlausitz;3222;Lübbenau/Spreewald;
18055000;Sparkasse Niederlausitz;3226;Vetschau/Spreewald;
18055000;Sparkasse Niederlausitz;3229;Altdöbern;
18055000;Sparkasse Niederlausitz;1983;Großräschen;
18055000;Sparkasse Niederlausitz;1993;Schipkau;
18055000;Sparkasse Niederlausitz;1979;Lauchhammer;
18055000;Sparkasse Niederlausitz;1987;Schwarzheide;
18055000;Sparkasse Niederlausitz;1945;Ruhland;
18055000;Sparkasse Niederlausitz;1990;Ortrand;
18055000;Sparkasse Niederlausitz;3103;Neupetershain;
18055000;Sparkasse Niederlausitz;1996;Hosena;
18062678;VR Bank Lausitz;3044;Cottbus;GENODEF1FWA
18062678;VR Bank Lausitz;4912;Herzberg;
18062678;VR Bank Lausitz;3231;Finsterwalde;
18062678;VR Bank Lausitz (Gf P2);3044;Cottbus;
18062758;VR Bank Forst -alt-;3149;Forst (Lausitz);GENODEF1FOR
18080000;Commerzbank vormals Dresdner Bank;3003;Cottbus;DRESDEFF180
18080000;Commerzbank vormals Dresdner Bank;15901;Lübben (Spreewald);
18080000;Commerzbank vormals Dresdner Bank;4912;Herzberg;
18080000;Commerzbank vormals Dresdner Bank;4921;Bad Liebenwerda;
18080000;Commerzbank vormals Dresdner Bank;3149;Forst (Lausitz);
18080000;Commerzbank vormals Dresdner Bank;15926;Luckau;
18092684;Spreewaldbank;15907;Lübben (Spreewald);GENODEF1LN1
18092684;Spreewaldbank;3222;Lübbenau/Spreewald;
18092684;Spreewaldbank (Gf P2);15907;Lübben (Spreewald);
18092744;Volksbank Spree-Neiße;3130;Spremberg;GENODEF1SPM
18092744;Volksbank Spree-Neiße;2953;Bad Muskau;
18092744;Volksbank Spree-Neiße;2943;Weißwasser/O.L.;
18092744;Volksbank Spree-Neiße (Gf P2);3130;Spremberg;
20000000;Bundesbank;22772;Hamburg;MARKDEF1200
20010020;Postbank Ndl der DB Privat- und Firmenkundenbank;22280;Hamburg;PBNKDEFFXXX
20010111;DSK Hyp;20354;Hamburg;ESSEDE5F200
20010424;Aareal Bank;20009;Hamburg;AARBDE5W200
20020200;Skandinaviska Enskilda Banken (publ) Hamburg Branch;60313;Frankfurt am Main;ESSEDEFFHAM
20020500;Jyske Bank Fil Hamburg;20023;Hamburg;JYBADEHHXXX
20020900;Signal Iduna Bauspar;20351;Hamburg;SIBSDEHHXXX
20030000;UniCredit Bank - HypoVereinsbank;20454;Hamburg;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;21465;Reinbek;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;22902;Ahrensburg;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;22850;Norderstedt;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;23843;Bad Oldesloe;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;21502;Geesthacht;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25421;Pinneberg;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;39104;Magdeburg;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;18055;Rostock;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;19053;Schwerin;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;18439;Stralsund;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;38820;Halberstadt;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;49074;Osnabrück;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;17033;Neubrandenburg;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;39218;Schönebeck (Elbe);HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;21220;Seevetal;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;21244;Buchholz in der Nordheide;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24119;Kronshagen;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24217;Schönberg (Holstein);HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;23795;Bad Segeberg;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25821;Bredstedt;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25840;Friedrichstadt;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;21614;Buxtehude;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;21682;Stade;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;21423;Winsen (Luhe);HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24103;Kiel;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24340;Eckernförde;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24211;Preetz;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;23701;Eutin;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24534;Neumünster;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24576;Bad Bramstedt;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24837;Schleswig;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;24376;Kappeln;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25813;Husum;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25836;Garding;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25899;Niebüll;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25832;Tönning;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25980;Sylt;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25938;Wyk auf Föhr;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25746;Heide;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25541;Brunsbüttel;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25761;Büsum;HYVEDEMM300
20030000;UniCredit Bank - HypoVereinsbank;25709;Marne;HYVEDEMM300
